,ALLL3,AMBV4,BRML3,B3SA3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DASA3,DXCO3,ELET3,ELET6,ELPL4,EMBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,LIGT3,PRML3,RENT3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,OGXP3,PCAR4,PDGR3,PETR3,PETR4,RDCD3,RSID3,SANB11,CSNA3,CRUZ3,VIVT4,TNLP4,TIMS3,UGPA3,USIM3,USIM5,VALE3,VALE5
2012-02-14,10.25,61.42,11.884628295898438,2.665154457092285,7.799,14.779285430908203,13.846572875976562,8.025494575500488,30.928621292114254,5.85,8.92549991607666,4.985843181610107,17.664,29.567,7.176707744598389,2.043,4.709621906280518,14.658384323120115,11.496515274047852,14.279560089111328,5.145852565765381,9.690361976623535,13.108,29.64,11.632611274719238,13.057575225830078,241.3673095703125,12.599017143249512,14.533697128295898,14.34000015258789,9.628064155578612,3.705867052078247,10.911979675292969,5.7782368659973145,18.972183227539062,35.89207077026367,6.413717269897461,3.669,8.035317420959473,6.582988739013672,1270.8409423828125,7.443587303161621,15.91,1726.0,70.65,3481.9912109375,12.389166831970217,10.59099292755127,36.08000183105469,244.2089385986328,9.112997055053713,10.31516933441162,19.47,27.743,16.85,7.255921840667725,15.132591247558594,13.571443557739258,10.067997932434082,24.03826332092285,32.5
2012-02-15,10.77,61.08,12.307066917419434,2.606697559356689,7.703,14.351786613464355,14.113727569580078,8.08514404296875,31.76453018188477,6.01,9.375129699707031,5.071691036224365,18.155,30.277,7.257805824279785,2.06,4.802155494689941,14.685784339904783,12.077348709106444,14.380900382995604,5.340531349182129,10.003296852111816,13.551,29.75,12.08462905883789,13.222860336303713,247.75645446777344,12.490092277526855,14.374055862426758,14.270000457763672,10.17823886871338,3.6628847122192383,10.74083423614502,5.801505565643311,18.9160270690918,36.47885894775391,6.59304666519165,3.714,8.443209648132324,6.81488847732544,1290.3232421875,7.660692691802978,16.14,1725.0,71.43,3526.06689453125,12.279655456542969,10.540797233581545,35.790000915527344,255.36325073242188,9.326224327087402,10.067094802856444,19.66,27.893,16.97,7.286348342895508,15.200507164001465,13.314570426940918,10.042807579040527,23.61453437805176,31.9
2012-02-16,10.79,62.51,12.419717788696287,2.5460774898529053,7.758,14.453566551208496,14.496814727783203,8.323739051818848,32.4146842956543,6.06,9.23420238494873,5.098104000091553,18.273,30.92,7.7109375,2.06,4.881925106048584,14.877575874328612,12.47792625427246,14.325621604919434,5.36157751083374,10.241975784301758,13.857,29.83,12.066181182861328,13.603015899658203,254.8554534912109,12.591757774353027,14.553646087646484,14.5,10.22539520263672,3.6628847122192383,10.76739501953125,5.623117446899414,18.9160270690918,36.08766555786133,6.622585296630859,3.718,8.664488792419434,7.054271221160889,1336.7808837890625,7.9191508293151855,16.3,1730.0,71.54,3565.7353515625,12.68781852722168,10.896720886230469,35.439998626708984,261.7710876464844,9.382068634033203,10.04401969909668,19.98,28.831,16.84,7.582973003387451,15.599512100219728,13.391632080078123,9.984030723571776,23.701454162597656,32.1
2012-02-17,10.83,63.44,12.892849922180176,2.5460774898529053,7.723,14.425068855285645,14.113727569580078,8.40507984161377,33.399192810058594,6.06,9.32144260406494,5.090175628662109,18.569,31.056,7.568050384521484,2.085,4.945742607116699,15.096766471862791,12.51798152923584,14.390110969543455,5.217864513397217,10.268495559692385,13.84,29.91,12.066181182861328,13.636075973510742,254.8554534912109,12.867700576782228,14.946089744567873,14.960000038146973,9.8402738571167,3.684375286102295,10.81755542755127,5.452484130859375,18.75459098815918,36.08766555786133,6.63524341583252,3.78,8.631166458129883,7.353496551513672,1329.2877197265625,7.464263916015625,16.32,1765.0,75.63,3499.62158203125,12.623112678527832,10.97429370880127,35.689998626708984,259.6351318359375,9.37191390991211,10.095941543579102,20.18,29.432,16.72,7.5221266746521,15.922113418579102,13.331695556640623,10.059600830078123,23.321186065673828,31.82
2012-02-22,10.63,62.82,,,7.723,,,,,6.04,,,18.713,30.998,,2.089,,,,,,,13.619,30.23,,13.64434051513672,,,,,,,,,,35.89207077026367,,3.739,,,,,16.34,1805.0,76.38,,,,35.70000076293945,,,,20.86,29.695,16.67,,,,,,31.81
2012-02-23,10.05,62.81,12.109928131103516,2.5244264602661133,7.607,14.555354118347168,14.066593170166016,8.40507984161377,32.284645080566406,5.97,9.193934440612791,5.172059059143066,18.222,30.92,7.550027370452881,2.086,4.69047737121582,14.904974937438965,12.09070110321045,14.297986030578612,5.138885498046875,9.854785919189451,13.235,30.31,12.001608848571776,13.338560104370115,243.49700927734372,12.78782081604004,14.886231422424316,14.399999618530272,9.423712730407717,3.632181644439697,10.652308464050291,5.436972618103027,18.88093376159668,36.18546676635742,6.806136608123779,3.73,8.43121337890625,7.114116191864014,1351.7672119140625,7.345375061035156,16.19,1821.0,75.44,3407.062255859375,12.61813259124756,10.914974212646484,35.54999923706055,254.88861083984372,9.194225311279297,10.130553245544434,21.03,29.216,17.65,7.735089778900146,16.082286834716797,13.237508773803713,9.96723461151123,23.826396942138672,32.43
2012-02-24,10.2,64.45,12.036706924438477,2.537416696548462,7.628,14.61642837524414,13.863821983337402,8.426769256591797,32.42395782470703,5.92,9.193934440612791,5.135087966918945,18.29,31.513,7.7109375,2.103,4.824491024017334,15.058412551879885,12.017264366149902,14.629638671875,5.112559795379639,10.061641693115234,13.551,30.44,11.983154296875,12.669153213500977,244.2069091796875,12.911269187927246,15.092427253723145,14.31999969482422,8.928557395935059,3.6168289184570312,10.62279987335205,5.452484130859375,18.93006896972656,37.35904693603516,6.856766700744629,3.735,8.475200653076172,6.904656887054443,1407.216552734375,7.190299034118652,16.28,1818.0,74.35,3288.057373046875,12.91678524017334,11.170506477355955,35.95000076293945,249.4300994873047,9.077454566955566,10.14786434173584,21.06,29.169,17.66,7.9404449462890625,16.274503707885742,13.091948509216309,9.958837509155272,23.951345443725582,32.57
2012-02-27,10.23,64.96,12.200050354003906,2.522261619567871,7.539,14.61642837524414,13.691478729248049,8.193595886230469,32.925514221191406,5.74,9.140247344970703,5.096782207489014,18.163,31.27,7.6710309982299805,2.127,4.865971565246582,15.063886642456056,11.630040168762209,14.740190505981444,5.007254123687744,9.812353134155272,13.185,29.68,11.761758804321287,12.884024620056152,242.7870941162109,12.693419456481934,14.859621047973633,14.359999656677246,8.645607948303223,3.589196920394897,10.507726669311523,5.467996597290039,18.9160270690918,36.28326416015625,6.761829376220703,3.718,8.351234436035156,7.398382663726807,1362.257568359375,7.035223960876465,16.07,1770.0,74.86,3182.275390625,12.717683792114258,11.11118507385254,36.11000061035156,242.3103179931641,9.189146041870115,10.067094802856444,21.27,29.169,17.74,7.689455032348633,16.330034255981445,12.954948425292969,9.81608772277832,23.69602394104004,32.22
2012-02-28,9.93,64.83,12.194416999816896,2.5763871669769287,7.703,14.657143592834473,13.975333213806152,8.508109092712402,32.869781494140625,5.9,9.23420238494873,5.23018217086792,18.544,31.698,7.775304317474365,2.147,4.913833618164063,15.036489486694336,11.803624153137209,14.81389331817627,5.10729455947876,9.838873863220217,13.27,29.64,11.623383522033691,13.016254425048828,243.49700927734372,12.868500709533691,15.013362884521484,15.1899995803833,8.857818603515625,3.665954828262329,10.793946266174316,5.499020099639893,19.29505157470703,36.18546676635742,6.825124263763428,3.71,8.539188385009766,7.555474758148193,1437.1893310546875,7.1851301193237305,15.98,1715.0,74.67,3301.2802734375,12.767460823059082,11.102062225341797,35.900001525878906,252.51535034179688,9.448070526123049,10.136324882507324,21.59,29.62,17.88,7.719876289367676,16.51370620727539,13.434444427490234,9.866470336914062,23.94590759277344,32.51
2012-02-29,9.77,65.49,12.397189140319824,2.487622022628784,7.84,14.74264144897461,14.015896797180176,8.448461532592773,33.343467712402344,5.79,9.207356452941896,5.19980525970459,18.544,32.107,7.904032230377197,2.166,4.905856132507324,15.162522315979004,11.563277244567873,14.740190505981444,5.059906959533691,9.907825469970703,13.202,29.69,11.807881355285645,12.85096836090088,226.45933532714844,13.09465217590332,15.274053573608398,14.989999771118164,8.78708267211914,3.684375286102295,10.858860969543455,5.661897659301758,19.091501235961918,35.79426956176758,6.692207336425781,3.804,8.715144157409668,7.892106056213379,1444.6824951171875,7.159283638000488,16.38,1700.0,76.02,3235.16650390625,12.792346000671388,11.092935562133787,35.70000076293945,244.2089385986328,9.366838455200195,10.10171127319336,21.91,29.488,18.64,7.902414798736572,16.6546688079834,13.186135292053224,9.782500267028809,23.657997131347656,32.22
2012-03-01,9.86,65.64,12.740772247314451,2.533087491989136,7.942,14.779285430908203,14.228789329528809,8.611139297485352,33.2598876953125,5.88,9.395261764526367,5.311708450317383,18.62,31.396,8.040486335754395,2.237,4.972862720489502,15.261157989501951,12.157461166381836,14.767827987670898,5.038845539093018,9.854785919189451,13.15,29.84,11.900131225585938,12.611303329467772,230.00881958007807,13.247845649719238,15.594916343688965,14.449999809265137,9.1171875,3.792461395263672,11.102523803710938,6.235842704772949,19.01429748535156,36.08766555786133,6.911623954772949,3.804,8.692483901977539,7.966911792755127,1465.663330078125,7.304020404815674,16.9,1718.0,76.19,3327.725830078125,13.041223526000977,11.353034019470217,35.810001373291016,244.92091369628903,9.569912910461426,10.24593734741211,22.4,29.235,19.05,7.818754196166992,17.022018432617188,13.443007469177246,10.00082302093506,23.929607391357425,32.55
2012-03-02,9.96,66.41,12.566163063049316,2.604533672332764,8.058,14.840354919433594,14.497450828552246,8.838889122009277,32.76762008666992,6.03,9.334866523742676,5.2830095291137695,18.501,32.341,8.108715057373047,2.279,5.023916244506836,15.261157989501951,12.638154983520508,14.555938720703123,5.033580780029297,10.01390552520752,13.312,30.09,11.983154296875,13.098896980285645,239.23757934570312,13.39374828338623,15.842240333557127,14.5,9.51016902923584,3.845307111740112,11.251754760742188,6.259110450744629,18.98621940612793,36.47885894775391,6.9052934646606445,3.632,8.573844909667969,7.735011100769043,1494.1373291015625,7.495278358459473,16.76,1743.0,76.84,3446.73046875,13.24032974243164,11.544679641723633,35.880001068115234,262.0083923339844,9.874528884887695,10.51708698272705,23.07,29.714,19.12,7.986080646514893,16.872516632080078,13.657068252563477,10.22754192352295,24.14690971374512,32.8
